datetime_utc,Qh,Qle,Qtau,Ustar,Rho_air,Wind_vel,Wind_U_std,Wind_V_std,Wind_W_std,Cd,qc_tot,qc_tot_noCd,qc_tot_ext,qc_tot_noCd_ext
2023-12-07 01:30:00,48.20497996283255,3.335448646,0.0338464916488747,0.1646986,1.249397,1.562914,0.7832657,0.397954,0.3118497,0.011104772153210167,1,1,1,1
2023-12-07 02:00:00,40.182139069335896,7.975859068000001,0.0857949822955014,0.2629867,1.242084,1.52532,0.7518716,0.4340822,0.4014139,0.029726627527832814,1,1,1,1
2023-12-07 02:30:00,29.68472368301858,3.77530952,0.0289898694901348,0.1532323,1.236267,1.457227,0.6297866,0.4878778,0.4007582,0.011057226906474512,1,1,1,1
2023-12-07 03:00:00,69.10669371060716,4.6762222410000005,0.0130981549049973,0.1031393,1.232966,1.106911,0.7048758,0.3934762,0.365986,0.008682063391934306,1,1,1,1
2023-12-07 03:30:00,91.202828435978,5.535768422,0.089261043897099,0.269739,1.22851,2.000502,0.8433545,0.5706502,0.4741844,0.01818065419644399,1,1,1,1
2023-12-07 04:00:00,33.98181141517897,1.1373209965000002,0.0258314086189216,0.1453416,1.224539,2.343961,0.7033442,0.5144546,0.4228488,0.003844847429399511,1,1,1,1
2023-12-07 04:30:00,35.66745338885357,-2.805299171,0.0561517921037122,0.2146952,1.219937,2.842021,1.003914,0.7484331,0.5582002,0.00570676651747423,1,1,1,1
2023-12-07 05:00:00,70.12763362680779,4.141916104,0.0344716836380959,0.1684563,1.216571,2.723033,1.185279,0.6277583,0.5115319,0.003827090269720337,1,1,1,1
2023-12-07 05:30:00,44.164235356381695,-5.554776022,0.0975174456448841,0.2837115,1.213446,2.517693,0.9626094,0.6182334,0.5304531,0.012698380460043898,1,1,1,1
2023-12-07 06:00:00,40.45935431333466,-0.03222891141,0.1615251974977336,0.3654204,1.211658,2.740075,1.006841,0.6081612,0.4576063,0.017785278769053187,1,1,1,1
2023-12-07 06:30:00,42.82159313982074,-3.292671542,0.1860246964530379,0.3925152,1.209505,2.766312,0.9153757,0.6195485,0.5229744,0.020133099377866313,1,1,1,1
2023-12-07 07:00:00,28.64596137247161,1.0940819578,0.2137669927374073,0.421179,1.207207,3.549847,1.123082,0.6874277,0.5061687,0.014077130862822832,1,1,1,1
2023-12-07 07:30:00,14.158069847652948,2.3544256437,0.0776525248584491,0.2539315,1.206402,2.463022,1.01997,0.5784943,0.427262,0.010629101986718082,1,1,1,1
2023-12-07 08:00:00,-6.02881938869638,-1.4272764322999998,0.0507393292818225,0.2053334,1.205639,2.234229,0.613811,0.4085894,0.289666,0.00844624797289216,1,1,1,1
2023-12-07 08:30:00,-4.274014866476972,-0.3738954984,0.02881844155095,0.1547658,1.205409,1.899608,0.7504286,0.4435435,0.3211211,0.006637767160004346,1,1,1,1
2023-12-07 09:00:00,-5.424272543548341,-0.4656804477,0.02035034817428,0.1300165,1.206168,1.754979,0.7258813,0.387376,0.3065219,0.005488492731919008,1,1,1,1
2023-12-07 09:30:00,-5.5420249112997615,-0.03974421633,0.0113489688770843,0.0970545,1.207191,1.160187,0.5644225,0.3042521,0.2672063,0.0069980229661507866,1,1,1,1
2023-12-07 10:00:00,-12.953753921660944,-0.07060715657,0.0388597132215885,0.1794596,1.209005,0.9042432,0.4264637,0.4612077,0.2566625,0.039387905547458676,1,1,1,1
2023-12-07 10:30:00,-6.055759359173821,7.785302876,0.0496828897997499,0.2026542,1.21208,1.050298,0.4740117,0.3487333,0.2732947,0.03722940889563056,1,1,1,1
2023-12-07 11:00:00,-13.678910003432136,3.999008964,0.0183007094669791,0.122922,1.213285,0.921375,0.3922346,0.2730876,0.2747689,0.017798622305113147,1,1,1,1
2023-12-07 11:30:00,-17.160455087383294,5.8958649030000005,0.0211645534617812,0.1321153,1.21457,0.7358431,0.3526538,0.2980441,0.2444479,0.03223560213115992,1,1,1,1
2023-12-07 12:00:00,-7.471037286875704,3.227487979,0.0250877918171038,0.1437791,1.215549,0.8890882,0.408531,0.4864967,0.2860337,0.02615181461236886,1,1,1,1
2023-12-07 12:30:00,-7.705815402595098,1.8851815211,0.03370488101932,0.1666,1.216248,0.9138557,0.4435307,0.4598037,0.3475401,0.033234928142588015,1,1,1,1
2023-12-07 13:00:00,-12.071331695792258,1.6116614068,0.0229079411330157,0.1373112,1.216894,0.7731956,0.4499262,0.3375387,0.2902515,0.031537929447181985,1,1,1,1
2023-12-07 13:30:00,-14.414227548386188,2.0421512839,0.0257151291673487,0.1454294,1.217786,0.9680835,0.6238903,0.2943171,0.2634453,0.022567257716346687,1,1,1,1
2023-12-07 14:00:00,-68.09377661664071,5.764077209,0.1646152301687228,0.3674408,1.221168,1.458006,0.9700359,0.6490458,0.5583581,0.0635120503948321,1,1,1,1
2023-12-07 14:30:00,-47.013132814964,7.865855084,0.1561588072192593,0.3576467,1.222697,1.562104,0.8690706,0.6487365,0.5794463,0.05241897872872744,1,1,1,1
2023-12-07 15:00:00,-27.02563518199297,4.448341125,0.1112875015178571,0.301885,1.222954,1.262257,0.6761798,0.56308,0.4557078,0.05719887581072548,1,1,1,1
2023-12-07 15:30:00,-40.90651105158541,2.938890086,0.0654905329134334,0.231413,1.224754,1.124787,0.6118465,0.438989,0.411478,0.04232869979493606,1,1,1,1
2023-12-07 16:00:00,-16.781593502958057,1.3286324905000002,0.0281783362273031,0.1516837,1.226542,0.5235524,0.7852976,0.3677331,0.312709,0.08393778760496642,1,1,1,1
2023-12-07 16:30:00,-22.36381271941767,0.4425832125,0.0440103115394947,0.1895543,1.226726,0.8645747,0.7456769,0.3694108,0.3490077,0.04806868442205294,1,1,1,1
2023-12-07 17:00:00,-11.557230087574029,0.22744221551,0.0122812123664005,0.1000977,1.22765,0.4942596,0.3213623,0.3399006,0.2365473,0.04101455183704759,1,1,1,1
2023-12-07 17:30:00,-60.729746021740944,6.911178366,0.06767712322932,0.234883,1.22855,0.8799607,0.5705171,0.4503491,0.3924479,0.071248646313695,1,1,1,1
2023-12-07 18:00:00,1.1410984892147118,0.09688326281,0.0053129502072818,0.06583293,1.227722,0.8204654,0.5325068,0.3990458,0.2389216,0.0064382202077361865,1,1,1,1
2023-12-07 18:30:00,-19.461075826235145,2.1884705382000003,0.0238180229627512,0.1393765,1.227943,1.151546,0.6027312,0.2976906,0.2454929,0.014649288317091638,1,1,1,1
2023-12-07 19:00:00,-28.208411861509187,3.438809974,0.0443944084433663,0.190079,1.230623,0.6501456,0.689909,0.3751327,0.2283452,0.08547655722177692,1,1,1,1
2023-12-07 19:30:00,-50.80104902977997,1.6793362158999998,0.0392555710711021,0.1788215,1.229474,1.467599,0.6572474,0.3358807,0.3531439,0.01484651948970626,1,1,1,1
2023-12-07 20:00:00,-57.0145163933785,-1.296455875,0.0600381392292201,0.2208294,1.233057,1.048968,0.6286538,0.4470132,0.3007681,0.04431893396582533,1,1,1,1
2023-12-07 20:30:00,38.96588166592987,-0.6371302502,0.0213663804713879,0.1315137,1.237215,2.488329,0.452515,0.3908091,0.2344576,0.0027933566601960236,1,1,1,1
2023-12-07 21:00:00,-3.690282246812828,1.7845983039,0.0300266990854158,0.1557398,1.239868,0.4446192,0.7701399,0.362264,0.1541843,0.1226938514376969,1,1,1,1
2023-12-07 21:30:00,-1.848738200495446,0.7608479675,0.0051864829735106,0.06480116,1.237011,0.1713664,0.2611244,0.4626582,0.09564187,0.14299281429298985,1,1,1,1
2023-12-07 22:00:00,-1.044140744712391,0.021711551148,0.0071378778852649,0.07595512,1.239147,1.170345,0.5157747,0.3374039,0.1464845,0.0042119799995834735,1,1,1,1
2023-12-07 22:30:00,1.9033996993541156,-0.10918945832,0.0045591935730977,0.06068741,1.239848,1.72744,0.3326541,0.3383106,0.06256723,0.0012342162577677958,1,1,1,1
2023-12-07 23:00:00,-8.452526764757888,-0.0308113196,0.0056696461020848,0.06760572,1.242501,2.197449,0.4010458,0.2861266,0.1498287,0.0009465188684997628,1,1,1,1
2023-12-07 23:30:00,-5.966525828924534,0.0795270731099999,0.010329824701036,0.09125397,1.242518,1.812549,0.4911758,0.412293,0.09143002,0.002534685164890622,1,1,1,1
2023-12-08 00:00:00,21.209864724782975,-6.728612869000001,0.020039963208426,0.1272036,1.240564,0.4438724,0.3771061,0.2367521,0.1796272,0.08212635010336554,1,1,0,1
2023-12-08 00:30:00,45.3610777614858,-2.568582022,0.0471723121764087,0.1951078,1.241356,0.1300922,0.6792954,0.5689554,0.1777988,2.2492967076480967,0,1,0,1
2023-12-08 01:00:00,-18.70909924843076,17.754836595,0.0295041927365501,0.1543492,1.240721,1.185532,0.8802637,0.5281701,0.2301509,0.016950487913307694,1,1,1,1
2023-12-08 01:30:00,-35.59056465898505,21.511816286,0.1643429719820274,0.3650914,1.235112,1.62283,1.191126,0.6763381,0.5575134,0.050612425526583925,1,1,1,1
2023-12-08 02:00:00,-18.950535469146715,24.336375658,0.0917516741615266,0.2727597,1.235527,1.521949,0.7756048,0.5703227,0.4683613,0.03211886640349977,1,1,1,1
2023-12-08 02:30:00,-2.5913301688789456,6.8714549830000005,0.0881152779450227,0.2675756,1.232997,0.6522591,0.5686983,0.3541715,0.2922274,0.16828783453673943,1,1,1,1
2023-12-08 03:00:00,11.737705222129543,1.989330414,0.0315975073958912,0.1603664,1.230894,1.042732,0.7198609,0.3938458,0.3080897,0.023652734491678623,1,1,1,1
2023-12-08 03:30:00,53.31919896745973,11.757038435,0.0329470955064868,0.1639003,1.228725,0.6275859,0.4088835,0.5585064,0.3544101,0.06820451759916014,1,1,1,1
2023-12-08 04:00:00,-17.79632528586123,8.154442973,0.0749705284988274,0.2475466,1.225719,1.313085,0.7143553,0.4824733,0.4000896,0.03554088607950334,1,1,1,1
2023-12-08 04:30:00,36.21480701612897,7.933249531,0.1027267261536985,0.2900063,1.223742,0.9908249,0.4016555,0.6241511,0.2823586,0.08566847592353347,1,1,1,1
2023-12-08 05:00:00,13.75511363294019,3.601732617,0.0567572271880865,0.2158887,1.220066,1.693185,0.6685498,0.4750313,0.2810927,0.016257396491213615,1,1,1,1
2023-12-08 05:30:00,58.608571130719056,-3.1737189800000003,0.0980965521175891,0.2841078,1.217553,1.12311,1.006241,0.8105882,0.4860909,0.06399141683927619,1,1,1,1
2023-12-08 06:00:00,122.0598540935703,10.204110012,0.1137092230526529,0.3063496,1.213846,1.252149,0.6013342,0.8554339,0.5058361,0.05985805668740459,1,1,1,1
2023-12-08 06:30:00,20.121735234431124,5.937654111999999,0.0629312719032986,0.2282292,1.210427,0.904364,0.649349,0.7086335,0.3940937,0.06368774672044922,1,1,1,1
2023-12-08 07:00:00,27.302877073870977,10.130820708000002,0.0515212584104338,0.2067607,1.207444,1.792653,0.4560407,0.5819069,0.3555692,0.013302814133122733,1,1,1,1
2023-12-08 07:30:00,0.882148624490623,2.2216260451000003,0.0177554269127939,0.121399,1.20706,1.322269,0.3661779,0.3239864,0.2533877,0.008429282056822491,1,1,1,1
2023-12-08 08:00:00,0.8864517142394323,0.2679316298,0.003350909335657,0.05274711,1.206679,0.8838366,0.2408971,0.2582136,0.1211817,0.003561667518914289,1,1,1,1
2023-12-08 08:30:00,-0.1488430797253066,0.24310342749,0.0061924307961235,0.07171231,1.20641,1.084327,0.4785318,0.4686352,0.09913564,0.004373880169736128,1,1,1,1
2023-12-08 09:00:00,1.3235796158913609,-0.1488780774199999,0.0029026739868451,0.04908295,1.207168,0.4876389,0.4874136,0.3182966,0.05258374,0.010131287228239718,1,1,1,1
2023-12-08 09:30:00,-0.9000811537527736,-0.4326850047999999,0.0173804126090675,0.1200284,1.208725,0.9773112,0.6727005,0.310572,0.09794811,0.015083505368036236,1,1,1,1
2023-12-08 10:00:00,-0.6340489383007455,0.04197835963,0.0055165655280074,0.06758109,1.210215,0.6191313,0.3643558,0.4668367,0.08140247,0.011914748069432166,1,1,1,1
2023-12-08 10:30:00,-1.938109998580672,-2.9052791470000003,0.0174941579173251,0.1202941,1.211355,0.9641041,0.3800188,0.5300434,0.05590545,0.015568285773765173,1,1,1,1
2023-12-08 11:00:00,3.5405852770511124,0.018211211572,0.006654773624176,0.0741667,1.212276,0.4415672,0.3094284,0.6192323,0.1029952,0.028211377952140196,1,1,1,1
2023-12-08 11:30:00,-3.791265752556434,-0.06036453616,0.0083583834010553,0.08300346,1.215694,1.27651,0.4420053,0.2790262,0.08332168,0.004228087339459634,1,1,1,1
2023-12-08 12:00:00,-2.3205628073571782,0.6226322033,0.0104111367914562,0.0925575,1.217806,1.628914,0.6446481,0.3085613,0.09089186,0.0032286942445317827,1,1,1,1
2023-12-08 12:30:00,-4.89301593828773,0.482160287,0.0066605051462739,0.07391159,1.221791,1.152947,0.3763837,0.2457506,0.1210574,0.0041096648208332615,1,1,1,1
2023-12-08 13:00:00,-11.48683895071651,2.74439732,0.0076652723099917,0.07918244,1.225063,0.8858117,0.4899168,0.2938666,0.1512381,0.007990518038322852,1,1,1,1
2023-12-08 13:30:00,1.7946629473229383,-1.4984553925,0.0374694024567495,0.1750613,1.225151,1.40106,0.6574902,0.3005171,0.1917189,0.015612297916069983,1,1,1,1
2023-12-08 14:00:00,25.19124542952119,-4.268621766,0.0087082290341882,0.08455136,1.22058,0.7979857,0.7061765,0.6860363,0.1692415,0.01122667052909531,1,1,1,1
2023-12-08 14:30:00,10.452816321844956,-0.3926842608999999,0.0856650937939998,0.2656142,1.216585,1.191394,0.6103214,1.080605,0.280473,0.049704048118368115,1,1,1,1
2023-12-08 15:00:00,-30.31961277441721,4.074691725,0.0174130634605759,0.1193435,1.225056,1.682785,0.7321178,0.3063081,0.2126338,0.005029679087266269,1,1,1,1
2023-12-08 15:30:00,57.06980984015642,-3.215593223,0.1075218056379943,0.2961849,1.228163,1.829896,1.086606,0.4060093,0.254745,0.026198294013939714,1,1,1,1
2023-12-08 16:00:00,25.83320248527632,-1.7227168112,0.036286639869661,0.1722429,1.225578,2.679094,0.7986171,0.4344416,0.2165172,0.004133393521365352,1,1,1,1
2023-12-08 16:30:00,1.8832503741743605,-0.352468431,0.0299820314187573,0.1564994,1.226622,2.619143,0.5347166,0.3293074,0.2214801,0.003570318270350448,1,1,1,1
2023-12-08 17:00:00,-2.997899688884232,0.2646675746999999,0.0198692135318622,0.1273791,1.227021,2.787774,0.578819,0.3061881,0.186138,0.0020877631382878814,1,1,1,1
2023-12-08 17:30:00,-63.68700027167148,4.23829464,0.1003248532398922,0.2857869,1.230857,2.11822,1.105142,1.322274,0.4661191,0.018202980614226132,1,1,1,1
2023-12-08 18:00:00,1.7188964741556767,-0.7560685565000002,0.0205565711904951,0.1291425,1.235122,1.857887,0.6670781,0.2929897,0.2058757,0.004831698063366758,1,1,1,1
2023-12-08 18:30:00,0.0947890842616725,7.697460253,0.0128084279535732,0.1019156,1.235963,1.138301,0.5746955,0.2662302,0.2065311,0.008016173279950911,1,1,1,1
2023-12-08 19:00:00,-10.565336214961166,-6.591182919,0.0086341660675284,0.08365306,1.236853,1.15546,0.5398121,0.3311976,0.249852,0.005241478790055939,1,1,1,1
2023-12-08 19:30:00,-4.259470310116625,-0.07401369364,0.0154027044322847,0.1116414,1.238901,1.218951,0.6569728,0.3056003,0.2585987,0.008388379147480467,1,1,1,1
2023-12-08 20:00:00,-3.494319810050841,-0.8591880378,0.0065614542108958,0.07281537,1.240657,2.078224,0.3023825,0.2761434,0.1663337,0.0012276128041663473,1,1,1,1
2023-12-08 20:30:00,-15.391513176689962,-1.7261684413,0.0336632662658939,0.1647603,1.243176,2.066219,0.519272,0.3314352,0.2488945,0.006358467363815552,1,1,1,1
2023-12-08 21:00:00,-4.612856197259368,0.4313559734,0.0090955640186164,0.08556197,1.245429,2.332155,0.3401808,0.2499377,0.1848976,0.0013460051707846277,1,1,1,1
2023-12-08 21:30:00,-18.09231297602849,-1.3161880147000002,0.0322188466201254,0.1609195,1.247186,1.730134,0.481316,0.4131745,0.26164,0.008650831786316366,1,1,1,1
2023-12-08 22:00:00,-28.08265757459233,-2.548701573,0.0508058214123114,0.2018661,1.249706,1.195647,0.477185,0.4973927,0.353873,0.02850498575455232,1,1,1,1
2023-12-08 22:30:00,-1.4366859083051082,-0.8860940459,0.055201063030894,0.2101313,1.253067,1.250775,0.7035511,0.4055693,0.3092228,0.028224295497565433,1,1,1,1
2023-12-08 23:00:00,-7.971219012190304,-1.0559329543000002,0.0179111645946123,0.1194515,1.258097,1.786864,0.3721688,0.3079292,0.2322939,0.004468895683181197,1,1,1,1
2023-12-08 23:30:00,-25.995244623598943,-6.807589447000001,0.0108686186117966,0.09295171,1.260682,1.774245,0.5245439,0.2864929,0.2850121,0.0027446538975637244,1,1,1,1
2023-12-09 00:00:00,-16.346804682587294,-2.849826975,0.1034184137694768,0.2864381,1.263158,1.09771,0.9753217,0.4287257,0.2908003,0.0680904692914631,1,1,1,1
2023-12-09 00:30:00,8.402053353043964,0.2429647470399999,0.0233315555870723,0.1359007,1.265829,0.379512,0.3445704,0.2323005,0.1792367,0.12823080307019605,1,1,1,1
2023-12-09 01:00:00,-3.8866862200379,25.33650555,0.1754845208369575,0.3725768,1.266467,1.659822,1.012646,0.58538,0.5460605,0.050385849297182254,1,1,1,1
2023-12-09 01:30:00,7.832425100706115,48.70634975,0.1261102190320964,0.3156979,1.267047,2.604738,1.16399,0.8832127,0.7006401,0.014689780084755952,1,1,1,1
2023-12-09 02:00:00,45.7027640535552,3.954653729,0.060749474143161,0.2191499,1.266492,2.040912,1.069433,0.7471589,0.556317,0.011530124458859987,1,1,1,1
2023-12-09 02:30:00,30.9082439769729,8.349961149,0.067452537815788,0.2311916,1.26336,2.766567,1.120709,0.8739061,0.6478663,0.006983316353071727,1,1,1,1
2023-12-09 03:00:00,34.88732130762627,9.650238552,0.0706192226933946,0.236778,1.260966,3.080502,0.7505533,0.5972286,0.5346115,0.005907989374416086,1,1,1,1
2023-12-09 03:30:00,65.31277528181799,4.657792372,0.069016818150813,0.2343251,1.258255,3.220868,0.7402089,0.5826421,0.4695482,0.005292876600580863,1,1,1,1
2023-12-09 04:00:00,62.56959993281083,3.318746968,0.0706808806229031,0.237365,1.255837,3.476076,0.8145447,0.5322434,0.4921069,0.0046628864203048445,1,1,1,1
2023-12-09 04:30:00,103.6927239604308,9.169153695,0.0779614532379422,0.2496184,1.252598,2.527299,1.088275,0.6377701,0.5744701,0.009755284492543925,1,1,1,1
2023-12-09 05:00:00,110.0880738842367,3.080226598,0.1262711746739321,0.3180053,1.25008,2.266719,0.9216095,0.6656023,0.6209431,0.019682186668743266,1,1,1,1
2023-12-09 05:30:00,63.090744485705294,3.485005945,0.0862955737216613,0.2631748,1.24745,2.230395,0.8445184,0.7873175,0.6278629,0.01392275040185001,1,1,1,1
2023-12-09 06:00:00,78.76914230014955,12.099580397,0.1871325048966836,0.3877052,1.246442,1.917618,0.9793409,0.8677751,0.6807313,0.04087700391264512,1,1,1,1
2023-12-09 06:30:00,89.26045986638373,5.083722676000001,0.2389232692351329,0.4382145,1.245683,1.661241,1.103122,0.8820193,0.5372676,0.0695838101312774,1,1,1,1
2023-12-09 07:00:00,79.25247365563177,5.547348051999999,0.2206954374611542,0.4212671,1.245099,1.523348,0.7838628,1.121623,0.5461539,0.07647453283163969,1,1,1,1
2023-12-09 07:30:00,21.032985270641657,9.182769139,0.0887722525741733,0.2671634,1.245205,2.034596,0.7023319,1.03082,0.4740074,0.017242393448321378,1,1,1,1
2023-12-09 08:00:00,19.389330449470272,3.65641198,0.1064552808325118,0.2926857,1.244135,1.4799,0.7940239,0.6026036,0.4961512,0.03911454368986338,1,1,1,1
2023-12-09 08:30:00,0.3131071187140627,1.260193876,0.0939084222339211,0.274789,1.245123,1.482559,0.6762724,0.589581,0.3284069,0.03435379470794444,1,1,1,1
2023-12-09 09:00:00,-4.230422341072621,1.3379076990999998,0.0173990352571852,0.1182458,1.245826,0.8541813,0.3501752,0.299168,0.2292854,0.019163345461399254,1,1,1,1
2023-12-09 09:30:00,3.8297721956176543,20.143043996,0.1308032563906874,0.323732,1.249424,2.566357,1.06235,0.4945587,0.3867166,0.015912452517727972,1,1,1,1
2023-12-09 10:00:00,-4.059866010519984,8.259144837,0.1634580211509072,0.360994,1.255483,2.838521,0.7363331,0.66491,0.4746417,0.016173936888956696,1,1,1,1
2023-12-09 10:30:00,-5.728254959564542,13.303776883,0.2306814090097884,0.4280838,1.25991,1.683952,0.8611819,0.6238503,0.5705335,0.06462464495804701,1,1,1,1
2023-12-09 11:00:00,-20.539722613446973,5.165635428,0.1203069854562976,0.3087094,1.263466,1.809023,0.8123848,0.6106585,0.5556083,0.02912135175996116,1,1,1,1
2023-12-09 11:30:00,-13.912150331970569,2.678791088,0.0881466270116753,0.2639445,1.266379,1.537802,0.7528528,0.5373337,0.547288,0.02945943346549556,1,1,1,1
2023-12-09 12:00:00,-15.690163974172764,3.526945214,0.1463119025453522,0.3396098,1.269694,1.251241,0.835395,0.6723442,0.5833132,0.07366793474170703,1,1,1,1
2023-12-09 12:30:00,12.461885781400037,-1.7142084091999998,0.2200373490440076,0.4158621,1.27347,1.696915,0.8608062,0.8612351,0.6066636,0.060059056770699414,1,1,1,1
2023-12-09 13:00:00,3.045841113533479,-5.4825496430000005,0.1374468694482923,0.3280853,1.278145,1.629977,1.039038,0.5763647,0.5349225,0.040514510080403354,1,1,1,1
2023-12-09 13:30:00,-16.113766463216407,-1.1247037016,0.1247371913466637,0.312194,1.281115,0.7013301,0.7189845,0.5073349,0.3815964,0.1981545948375415,1,1,1,1
2023-12-09 14:00:00,-16.387383135307708,0.7487583836,0.0797647220110815,0.2495366,1.282306,0.7042143,0.5004542,0.3852909,0.2985881,0.12556217423544752,1,1,1,1
2023-12-09 14:30:00,-17.904248508670815,1.4530462361,0.0479510771540898,0.1934336,1.282882,0.5242745,0.4400547,0.3535258,0.2775516,0.13612765388361922,1,1,1,1
2023-12-09 15:00:00,-27.020300486908216,3.763659862,0.0756509151947559,0.2428696,1.283866,0.8118485,0.5504591,0.4015013,0.3380003,0.08949449667858471,1,1,1,1
2023-12-09 15:30:00,-20.41344314989253,2.807117398,0.0515699884652545,0.2004602,1.284649,1.015124,0.5733046,0.5333321,0.3965964,0.03899582630497483,1,1,1,1
2023-12-09 16:00:00,-10.146796550093494,0.9973535319,0.0164756505091186,0.1132873,1.285035,0.6342309,0.4552039,0.2669358,0.2562595,0.03190565451052283,1,1,1,1
2023-12-09 16:30:00,-16.862849390326787,-2.632482572,0.0186332911191538,0.1204059,1.286458,1.662032,0.6673618,0.4963346,0.3784575,0.005248277306666322,1,1,1,1
2023-12-09 17:00:00,-44.78797059892684,8.91113803,0.301002458223118,0.4836265,1.287996,2.235663,0.8855712,0.7918509,0.6697062,0.046795867299661065,1,1,1,1
2023-12-09 17:30:00,-0.8907667099576609,5.809900531,0.1736680276767081,0.3671071,1.289743,1.694683,0.9047552,0.624227,0.5085458,0.046925469034103315,1,1,1,1
2023-12-09 18:00:00,-14.48915743445601,4.136674008,0.1156553650395579,0.2994128,1.291169,1.995193,0.8969062,0.801621,0.5915015,0.022520130373098468,1,1,1,1
2023-12-09 18:30:00,-12.260337490261657,0.9265009522,0.1194304975119608,0.3040293,1.293088,1.515749,0.6275603,0.5999254,0.435685,0.040232433154911915,1,1,1,1
2023-12-09 19:00:00,-4.013051873654568,1.6022984131,0.0221343960024159,0.1308249,1.294284,1.912767,0.6332402,0.4887104,0.395605,0.004677961916450335,1,1,1,1
2023-12-09 19:30:00,-18.80781235335184,3.246563106,0.0672804021266271,0.2279927,1.295339,1.7161,0.7715815,0.4790134,0.4202894,0.01765048733350594,1,1,1,1
2023-12-09 20:00:00,-16.94152092741235,2.5000226092,0.0700619162496793,0.2325838,1.296165,1.698822,0.7714473,0.5686355,0.4179119,0.018744038628079822,1,1,1,1
2023-12-09 20:30:00,-10.252165924460272,1.7903816163,0.0795658154431803,0.2477892,1.296887,2.072685,0.7182744,0.5105926,0.4452222,0.014292168844435389,1,1,1,1
2023-12-09 21:00:00,-9.664850236738005,0.254881912,0.0391934768688301,0.1738202,1.298239,1.095232,0.572152,0.4772595,0.3405542,0.02518768433825775,1,1,1,1
2023-12-09 21:30:00,-6.479439986391714,1.0896962042,0.0098650424062573,0.08716797,1.299346,1.212624,0.4528221,0.3074069,0.217207,0.005167274645115511,1,1,1,1
2023-12-09 22:00:00,-8.178827866899223,2.770315183,0.0375364939827262,0.169981,1.300133,1.312943,0.5239137,0.3476268,0.2489351,0.016761350801002207,1,1,1,1
2023-12-09 22:30:00,-5.191626542945862,0.7326259332,0.0193382847809479,0.1219661,1.30097,1.935857,0.4427136,0.3684825,0.2215964,0.003969462720183467,1,1,1,1
2023-12-09 23:00:00,-8.317544556456916,0.6516738152999999,0.0291833283993434,0.1497869,1.301674,1.959628,0.4845999,0.416929,0.2869946,0.005842522491434892,1,1,1,1
2023-12-09 23:30:00,-5.332518485108314,2.9839330960000003,0.0388943601538285,0.1728802,1.302268,1.526634,0.5980784,0.5035591,0.3263555,0.01282391562030535,1,1,1,1
2023-12-10 00:00:00,-5.766505700713822,2.2923503235,0.0391569013158277,0.1734589,1.302328,1.709853,0.4581281,0.4736153,0.2716138,0.010291427680029545,1,1,1,1
2023-12-10 00:30:00,-3.817031994927628,2.2237731536000003,0.020697191266265,0.1260649,1.303296,1.749871,0.7486793,0.4590775,0.3207413,0.005190106860045305,1,1,1,1
2023-12-10 01:00:00,-1.906232808518448,3.96451017,0.0254398206143972,0.1396988,1.304548,0.8995495,0.6026424,0.4110166,0.285617,0.024117662764802834,1,1,1,1
2023-12-10 01:30:00,16.52595175839098,0.022164119603,0.1033341639284799,0.2816819,1.303215,1.496643,0.784966,0.3793302,0.3508211,0.03542268241247696,1,1,1,1
2023-12-10 02:00:00,7.090410746997756,4.1201373960000005,0.0436054021758264,0.18298,1.303157,1.850397,0.6247943,0.4924852,0.4006189,0.009778616522714919,1,1,1,1
2023-12-10 02:30:00,41.513682493192896,20.549078845,0.3889666460464075,0.5463645,1.303736,2.065209,0.9683071,0.7124056,0.6185523,0.0699901507084226,1,1,1,1
2023-12-10 03:00:00,21.90675358275831,2.6445574,0.0295331969858495,0.1505613,1.303625,1.351928,0.4299112,0.675173,0.3673766,0.012402795589298783,1,1,1,1
2023-12-10 03:30:00,29.78445043384533,4.762794356000001,0.0460718807932742,0.1880709,1.303357,1.928093,0.4847784,0.5158534,0.3984491,0.009514528029457585,1,1,1,1
2023-12-10 04:00:00,35.69351634093605,3.635143476,0.0539131051564021,0.2035092,1.302494,1.727144,0.7065137,0.7829895,0.4578103,0.013883884678310926,1,1,1,1
2023-12-10 04:30:00,15.51618568138797,7.414194492,0.0689995692267326,0.2302913,1.301858,0.9297274,0.5768714,0.4839877,0.3826616,0.061354130013971254,1,1,1,1
2023-12-10 05:00:00,80.87315931424853,-2.2397295336000003,0.091945886167453,0.2660504,1.299708,1.514417,0.7369483,0.5670307,0.5969118,0.030862910552585585,1,1,1,1
2023-12-10 05:30:00,46.412331272346776,5.154283389000001,0.1510825891823329,0.3413722,1.297156,1.410469,0.8129621,1.258245,0.5016791,0.058577281277325526,1,1,1,1
2023-12-10 06:00:00,57.31994338458975,0.03721870653,0.0907490471920573,0.2647088,1.295781,1.964482,0.8487794,0.8899498,0.5254681,0.018156856066063928,1,1,1,1
2023-12-10 06:30:00,49.44084735042418,3.2219307569999995,0.0416972597207345,0.1795442,1.294169,1.801657,0.7891557,0.7174233,0.5120203,0.009931126953009604,1,1,1,1
2023-12-10 07:00:00,33.24752351384313,8.074958692000001,0.2467867192920534,0.4370162,1.292856,2.031161,1.032507,0.553144,0.4766944,0.04629204583941078,1,1,1,1
